city,locality,geo_lat,geo_lon
Bangalore,Domlur II Stage,12.9605997,77.6401168
Bangalore,Herohalli,12.9912345,77.4870119
Bangalore,Manyata Tech Park Road,13.0506091,77.6212545
Bangalore,MC Layout,12.972681,77.5356957
Bangalore,Nagarathpet,,
Bangalore,Doddabidrakallu,,
Bangalore,HSR Layout Silk Board,,
Bangalore,Sahakara Nagar,13.0621474,77.5800614
Bangalore,RK Hegde Nagar Bangalore,13.063945,77.6335951
Bangalore,Kacharakanahalli,13.0222071,77.6319093
Bangalore,Palace Guttahalli,12.999489,77.5843469
Bangalore,5th Phase JP Nagar,12.9010682,77.5859397
Bangalore,Adakamaranahalli,13.0657041,77.4425319
Bangalore,Chikbanavara,,
Bangalore,Guniagrahara,13.0935051,77.5279929
Bangalore,Chikkanayakanahalli at Off Sarjapur,,
Bangalore,Junnasandra,12.9064203,77.6835161
Bangalore,Gunjur,12.9209772,77.7361016
Bangalore,Andrahalli,13.0196883,77.4889451
Bangalore,BTM 2nd Stage,12.9140788,77.6188862
Bangalore,Belathur Kadugodi,12.9849379,77.7509365
Bangalore,Hesaraghatta,13.1042269,77.4730361
Bangalore,K Channasandra Main Road,12.9829027,77.7610972
Bangalore,Begur Woods Layout,,
Bangalore,Sudhama Nagar,12.9627471,77.6610345
Bangalore,Shivaji Nagar,12.9883249,77.6004488
Bangalore,Madanayakahalli,,
Bangalore,Neelasandra,12.9523859,77.6152058
Bangalore,KR Puram Old Madras Road,12.9930575,77.6590555
Bangalore,Akshayanagara East,,
Bangalore,5th Block,12.9599794,77.4821948
Bangalore,RMV 2nd Stage,13.0360109,77.5695288
Bangalore,Bannerghatta Road Bannerughatta,12.8303925,77.5866537
Bangalore,Hanumanthanagar Bangalore,12.9427346,77.558378
Bangalore,Jigala,12.8003482,77.7630096
Bangalore,Gandhi Bazar,12.9457868,77.5706743
Bangalore,Dommsandra,,
Bangalore,Cottonpet,12.9650246,77.5700688
Bangalore,Jayamahal,12.9959881,77.6014036
Bangalore,Malur,,
Bangalore,K Channasandra,13.040022,77.6796248
Bangalore,Doddaballapur,13.12345,77.5752576
Bangalore,Kathriguppe,12.929217,77.549692
Bangalore,Hegde Nagar,13.0720352,77.6333905
Bangalore,Kundalahalli,12.977594,77.7155586
Bangalore,Richmond Road,12.965082,77.5982568
Bangalore,Sadananda Nagar,12.9959987,77.6578762
Bangalore,Yeshwantpur Village,,
Bangalore,Guddadahalli,12.9578934,77.5464445
Bangalore,Off Bannerghatta Road,12.8761073,77.5961821
Bangalore,Tunganagara,12.985503,77.485068
Bangalore,HSR LAYOUT 2ND SECTOR,12.920456,77.6444991
Bangalore,Kr Puram Seegehalli,13.0061898,77.7002059
Bangalore,HRBR Layout,13.0141515,77.6340564
Bangalore,Classic Paradise Layout,,
Bangalore,Shikaripalya,12.8359685,77.6571728
Bangalore,Pai Layout,12.993111,77.6666772
Bangalore,Muddanahalli,,
Bangalore,Belathur Main Road,13.0064742,77.7504155
Bangalore,Manyata Tech Park Nagawara,,
Bangalore,Suryanagar Phase I,12.7930947,77.7000382
Bangalore,Sulikunte,12.8881819,77.7292185
Bangalore,Deepanjali Nagar,12.9520466,77.5370399
Bangalore,Hoskote,13.0318443,77.7618779
Bangalore,Jalahalli East,13.0677872,77.5445642
Bangalore,Kalasipalya,12.9584549,77.5808236
Bangalore,Narayanaghatta,12.8364852,77.7260023
Bangalore,Hunasamaranahalli,13.1398615,77.6230512
Bangalore,Mullur,,
Bangalore,Tigalarapalya,12.9933277,77.7220587
Bangalore,Avalahalli,12.9459464,77.5409354
Bangalore,Raghavendra Colony,13.0645499,77.5275223
Bangalore,Sunkadakatte,12.9951556,77.5022163
Bangalore,Kathriguppe Banashankari 3rd Stage,12.9253801,77.5499916
Bangalore,K.G Govindapura,,
Bangalore,Konappana Agrahara,12.8528618,77.668169
Bangalore,RT Nagar Main Road,13.0203359,77.5924292
Bangalore,Kodipur,,
Bangalore,Bagalur,13.0079918,77.6184726
Bangalore,Mylasandra,12.9160293,77.497544
Bangalore,Kempapura Agrahara,12.9706228,77.5553763
Bangalore,Raja Rajeshwari Nagar 5th Stage,,
Bangalore,Bommasandra Industrial Area,12.8137512,77.6953367
Bangalore,Tippenahalli,13.0368275,77.4882249
Bangalore,Bedarahalli,,
Bangalore,Bharti Nagar,,
Bangalore,Godrej Woodsman Estate,13.0546471,77.596317
Bangalore,Shantipura Main,12.8463294,77.679328
Bangalore,Anchepalya Tumkur Road,13.0550002,77.4789572
Bangalore,Kempegowdanagar,,
Bangalore,9th Block Jayanagar,12.9289702,77.5839921
Bangalore,Jakkasandra Extension,12.927699,77.6409796
Bangalore,Electronic City Flyover,12.9004719,77.6330038
Bangalore,Belur Nagasandra,12.943102,77.6556269
Bangalore,Singasandra AECS B Block,12.8829572,77.6500831
Bangalore,Hulimangala Road,12.8114519,77.6603094
Bangalore,Neeladri Road,12.8525678,77.6436309
Bangalore,Upkar Layout,12.961396,77.4833965
Bangalore,Jayanagar LIC Colony,,
Bangalore,Maruthi Layout,12.9204015,77.6067432
Bangalore,Valliyamma Layout,,
Bangalore,Anjanapura,12.8601312,77.5540587
Bangalore,Wilson Garden Society,,
Bangalore,JP Nagar Phase 5,12.9096941,77.5866067
Bangalore,Basavanapura,13.0093485,77.7108379
Bangalore,"Reliable Residency Layout, Phase 3",,
Bangalore,Syndicate Bank Colony Bangalore,12.9798772,77.5286425
Bangalore,Neo Town Electronics City Pha,,
Bangalore,25th B Main Rd,12.9137089,77.6135724
Bangalore,Sanchar Nagar MCECHS Layout,,
Bangalore,John Avenue Private Road,,
Bangalore,Sanchar Nagar MCECHS Layout Bengaluru,,
Bangalore,KSFC Layout,13.0164987,77.6344298
Bangalore,KNSS colony,,
Bangalore,Hennur Rd,13.032117,77.6363075
Bangalore,Ashwini Layout,12.9396583,77.6288969
Bangalore,Narayana Reddy Layout Bangalore,12.9732141,77.6820532
Bangalore,Excise Layout,12.9746886,77.5310295
Bangalore,Hosapalaya Main Road,12.898075,77.6452717
Bangalore,Borewell Road,12.9693737,77.7416702
Bangalore,Jedara Halli,,
Bangalore,1st stage,12.9393328,77.5539819
Bangalore,Somashetti Halli,,
Bangalore,Maruthi Nagar Madivala,12.9256914,77.615365
Bangalore,3rd Block HBR Layout,13.0314059,77.6355596
Bangalore,Veerasandra Main Road,12.8342646,77.6696262
Bangalore,Gunjur Palya road,12.9228686,77.7169652
Bangalore,Narayanapura,13.0716969,77.6193949
Bangalore,1st Phase JP Nagar,12.9110032,77.5788747
Bangalore,Bellahalli,13.0997677,77.6427148
Bangalore,Neo Whitefield,,
Bangalore,Ashraya Layout Bangalore,12.9828479,77.7083437
Bangalore,Lake View Layout Road,12.9743823,77.6922506
Bangalore,Munneshwara Layout,,
Bangalore,"Maruthi Nagar, Madivala",12.9256914,77.615365
Bangalore,Nagendra Block Bangalore,12.9420196,77.552003
Bangalore,Millers Road,12.9922779,77.594615
Bangalore,Karumariamman Road,12.9564486,77.6207504
Bangalore,Nagareshwara   Nagenahalli,13.0702817,77.6425172
Bangalore,Shakthi Nagar,13.0178699,77.6165505
Bangalore,chokkanahalli Main Road,13.0848014,77.6348471
Bangalore,ITI Layout Main Road,13.0337321,77.5680068
Bangalore,Coles Road,12.9951007,77.6145607
Bangalore,Telecom Layout,12.965528,77.5467051
Bangalore,Ambedkar Nagar,12.9490851,77.6184873
Bangalore,Somasundara Palya,,
Bangalore,Hosakerehalli,12.9299371,77.5374237
Bangalore,Kempegowda Nagar,13.0025745,77.5256814
Bangalore,Kumaraswamy Layout I Stage,,
Bangalore,Ranka Colony,12.9031602,77.6052848
Bangalore,Banashankari II Stage,12.8835602,77.5140959
Bangalore,1st Block Jayanagar,12.9182966,77.5741528
Bangalore,HSR Layout 2nd sector Banglor,,
Bangalore,Kadirenahalli,12.9175011,77.5611573
Bangalore,Banashankari Stage II,12.8849238,77.5154846
Bangalore,Sarakki Nagar 1st Phase,12.9150543,77.5988508
Bangalore,8th Block Jayanagar,12.9381478,77.5828269
Bangalore,Jayanagar 3rd Block East,,
Bangalore,Yediyur,12.9301531,77.5763445
Bangalore,East End A Main Road,12.923008,77.5974581
Bangalore,MG Layout,12.9743212,77.6150015
Bangalore,Chikkanagamangala Road,,
Bangalore,Kasavanhalli,12.9047595,77.6759172
Bangalore,Immadihalli Main Road,,
Bangalore,2nd Block HRBR Layout Bangalore,13.0203163,77.6325425
Bangalore,C S B Layout,13.0694707,77.6112448
Bangalore,RK Township,12.8049438,77.6730314
Bangalore,Kudlu Main Road,12.8921814,77.6483362
Bangalore,Shirdi Sai Nagar Bangalore,12.969801,77.6303775
Bangalore,Laxminarayana Layout,,
Bangalore,MLA Layout Main Road,12.8646608,77.5938797
Bangalore,Defence Colony Shakara Nagar,,
Bangalore,Maruthi HBCS Layout,12.9977407,77.5418368
Bangalore,Sri Krishna Layout,12.9564938,77.4831582
Bangalore,Anand Gokul Layout,,
Bangalore,Wellington Paradise,12.8785082,77.6408228
Bangalore,Hennuru,13.037077,77.6413572
Bangalore,Neeladri Road Neeladri Nagar,,
Bangalore,Koramangala 7th Block,12.9364846,77.6134783
Bangalore,Junior College Road,12.9994155,77.7530895
Bangalore,Abbaiah Reddy Layout Road,12.981538,77.680174
Bangalore,Stage 1,12.9611771,77.6558369
Bangalore,Bollahalli,,
Bangalore,Hemmigepura,12.8819289,77.4854975
Bangalore,Hanuman Nagar,12.9700949,77.6561147
Bangalore,Arkavathy Layout,13.067129,77.621897
Bangalore,Mico Layout,12.9129858,77.6037799
Bangalore,Basavanna Nagar Main,,
Bangalore,Sector 5 HSR Layout,12.9178503,77.6352346
Bangalore,Pushpagiri Nagar,12.9297622,77.5333268
Bangalore,Giri Nagar,,
Bangalore,Kaval Hosahalli,,
Bangalore,Pattandur Agrahara,12.9876393,77.7377718
Bangalore,Venkatadri Layout,12.9479007,77.6994103
Bangalore,Amalodbhavi Nagar,,
Bangalore,Bileshivale,13.0543306,77.6710224
Bangalore,M S R Main Road,12.9039905,77.5859569
Bangalore,Jakkasandra,12.9206827,77.6357104
Bangalore,JC Layout,13.0071308,77.5345214
Bangalore,Seetharampalya,12.9808558,77.7087854
Bangalore,Honasandra,,
Bangalore,Shri Krishna Nagar 8th Phase,,
Bangalore,Glass Factory Layout,12.8762737,77.5668962
Bangalore,Allalasandra,13.090997,77.5868301
Bangalore,Magadi,12.975608,77.5553564
Bangalore,Maragondanahalli Road,12.8197441,77.6556576
Bangalore,Hegganahalli,13.0034737,77.5107376
Bangalore,Prithvi Layout,12.977178,77.7436455
Bangalore,7th Cross,12.8817809,77.5731796
Bangalore,Singasandra AECS Layout A Block,12.8829572,77.6500831
Bangalore,Stage 2 BTM Layout,12.9140008,77.6102821
Bangalore,Banashankari Stage I,12.8849238,77.5154846
Bangalore,SMV Layout,12.8819431,77.6728073
Bangalore,Sampangi Rama Nagara,12.9651927,77.5919645
Bangalore,Kacharakanahalli Hennur Main Road,13.0255533,77.6313982
Bangalore,Moranapalli,,
Bangalore,Kuduregere Colony,13.0625664,77.4929925
Bangalore,MEG Layout,12.9922767,77.677326
Bangalore,LHR Layout,,
Bangalore,Veer Sandra,12.8389813,77.6750305
Bangalore,17th Main Road,12.9633735,77.6419254
Bangalore,Residency Road,12.9728474,77.6087738
Bangalore,Dollars Colony,13.0413668,77.5678155
Bangalore,Deepthi Nagar Bangalore,,
Bangalore,Harlur Road,12.9058923,77.675465
Bangalore,SG Palya Main Rd,,
Bangalore,Cholur Palya,,
Bangalore,Bidare Agraha,,
Bangalore,Madivala,12.9214542,77.6211213
Bangalore,Sathya Sai Layout,12.9327296,77.7039713
Bangalore,Paradise Colony,12.9600263,77.6449347
Bangalore,JP Nagar,12.9096941,77.5866067
Bangalore,Cambridge Layout,13.0076481,77.7258907
Bangalore,Rustum Bagh Main Road,12.956763,77.6488827
Bangalore,Jayanagara 2nd Block,12.9381478,77.5828269
Bangalore,Kurubarahalli on Magadi Road,,
Bangalore,Tata Nagar,12.9358121,77.5150011
Bangalore,Krishnappa Layout,12.9070818,77.6929357
Bangalore,South Bangalore,12.9287596,77.6287122
Bangalore,Sivarampalli,,
Bangalore,Hilalige Road,12.824788,77.7070289
Bangalore,Vakil Whispering Woods,,
Bangalore,Veerabhadra Nagar,12.9682085,77.6823937
Bangalore,Vivek Nagar,12.9529247,77.6231374
Bangalore,Ittamadu,12.9233593,77.5418698
Bangalore,Off Madras Road,,
Bangalore,Ganga Nagar,13.0232471,77.5883569
Bangalore,Bapuji Nagar,12.9556699,77.5402492
Bangalore,Vajarahalli,12.8774369,77.5447414
Bangalore,Kada Agrahara,13.0815052,77.69505
Bangalore,Geddalahalli,13.0367681,77.5675668
Bangalore,S.Bingipura,12.7561242,77.6247388
Bangalore,Seegehalli Magadi Road,,
Bangalore,Sector 7 HSR Layout,12.9105609,77.6271039
Bangalore,Hosa Road Junction,,
Bangalore,Nagarathnamma Layout,13.0673987,77.5004877
Bangalore,Moodalapalya,12.9721131,77.5215397
Bangalore,Kambipura,12.8822711,77.4606466
Bangalore,Lal Bahadur Shastri Nagar,12.9678103,77.6715478
Bangalore,Ekarajapura,,
Bangalore,Ckikkakammana Halli,,
Bangalore,Kaveri Nagar,13.0326126,77.6096168
Bangalore,EPIP Zone,12.9781922,77.7246451
Bangalore,Koramangala 4th Block,12.9327778,77.6294052
Bangalore,Dodda Banaswadi Main Road,13.0133522,77.6497417
Bangalore,Arekere,12.8872086,77.5960493
Bangalore,Arakere Bannerghatta Road,12.8868411,77.5969514
Bangalore,Kodathi Village Road,,
Bangalore,Venkataswara Layout,,
Bangalore,ALF Garden Layout,,
Bangalore,Majestic,12.9779079,77.5723936
Bangalore,Sector 1 HSR Layout,12.9118559,77.6516888
Bangalore,Vinayakanagar,12.9579825,77.609009
Bangalore,Cheemasandra,13.0509021,77.7405306
Bangalore,R T Nagar,13.0254156,77.5960071
Bangalore,RT Nagar HMT Layout,13.0272857,77.5934361
Bangalore,RT Nagar I,13.0227204,77.595715
Bangalore,HBR layout 5th Block,13.0374664,77.628799
Bangalore,Vasatha Vallbha Nagar,,
Bangalore,Happy Valley Layout,12.9794966,77.7498654
Bangalore,East of NGEF Layout,12.9959987,77.6578762
Bangalore,Vijinapura,13.0039028,77.6736303
Bangalore,Bikasipura,,
Bangalore,BTM 4th stage,,
Bangalore,Sevashrama,12.9173302,77.5851029
Bangalore,Marathahalli Village,,
Bangalore,Railway Mens Empyloyees Layout 2nd Stage,,
Bangalore,Jakkasandra Kormangala,12.9287596,77.6287122
Bangalore,Subramani Layout,,
Bangalore,KalkereAgara Main Road,,
Bangalore,Whitefield Hoskote Road,13.0041793,77.7569632
Bangalore,Dhanalakshmi Layout,12.9725282,77.6512284
Bangalore,Thirupalya,12.821203,77.6660463
Bangalore,Kannamangala New Airport Road,,
Bangalore,Sorahunase,12.9472552,77.7538267
Bangalore,Adarsh Palm Retreat,12.9198212,77.6916244
Bangalore,OMBR Layout Chikka Banaswadi,,
Bangalore,Babusa Palya,,
Bangalore,Hennur Road,13.0377061,77.6303636
Bangalore,Mahatma Gandhi Nagar,12.972819,77.6172708
Bangalore,Thyagarajanagar,,
Bangalore,Garudacharpalya,12.993425,77.7005156
Bangalore,Vittal Mallya Road,12.9721432,77.5940073
Bangalore,Malathalli Road,,
Bangalore,Garudachar Palya,12.9899098,77.7011259
Bangalore,Koramangala 6th Block,12.9390255,77.6238477
Bangalore,Bidaraguppe,12.8060574,77.7862873
Bangalore,Jakkuru Layout,13.0763895,77.6057269
Bangalore,Sannatammanahalli,,
Bangalore,Ganigarahalli,13.0890496,77.5109895
Bangalore,Kadaagrahara,13.0806375,77.6916126
Bangalore,Hullahalli,12.8244922,77.6175213
Bangalore,Panathur Main Road,12.9358666,77.7057343
Bangalore,Nagadevanahalli,12.939922,77.4913207
Bangalore,Michael Palaya,12.9844888,77.6467707
Bangalore,Off Cunningham Road,,
Bangalore,Kundalahalli Colony,12.9706554,77.7115645
Bangalore,Kundalahalli Main Road,12.9763601,77.7102993
Bangalore,Rahmath Nagar,13.0173076,77.5917019
Bangalore,NR Colony,12.9388164,77.568326
Bangalore,AECS Layout,12.964118,77.7130369
Bangalore,Austin Town,12.9612736,77.6152935
Bangalore,St Johns Church Rd,,
Bangalore,Amarjyoti Layout,,
Bangalore,MM Layout,13.0011143,77.6123797
Bangalore,Banashankari Temple Ward,12.9117233,77.5707877
Bangalore,Wind Tunnel Road,12.9458982,77.664893
Bangalore,new bel road,13.0317246,77.570076
Bangalore,Brunton Road,12.9719382,77.6148314
Bangalore,Dollars Colony Ashwath Nagar,,
Bangalore,Ayyappa Nagar Main Road,12.995932,77.5664598
Bangalore,Chinana Layout Guddadahalli,,
Bangalore,Indiranagar Defence Colony,12.9754968,77.6413605
Bangalore,Vittal Nagar,12.9012176,77.5550809
Bangalore,Chennammana Kere,,
Bangalore,Ulsoor Road,12.9763044,77.614883
Bangalore,Aga Abbas Ali Road,12.977372,77.6176665
Bangalore,Nandidurga Road Crescent,,
Bangalore,Nagdevanahalli,,
Bangalore,Yelachenahalli,12.9006508,77.569226
Bangalore,Weavers Colony,12.8454948,77.5831295
Bangalore,Vibhutipura Extension,,
Bangalore,Sathnur Village,,
Bangalore,Veerannapalya,13.0424788,77.613342
Bangalore,Kanmanike,,
Bangalore,Chandra Layout,12.955333,77.5238903
Bangalore,Shampura Main Road,13.0288569,77.6157713
Bangalore,Hurulichikanahalli,,
Bangalore,BCC Layout,12.955703,77.5313329
Bangalore,Ittamadu Banashankari,12.9253851,77.5501586
Bangalore,Malleshwaram 11th Cross,13.0028324,77.5711904
Bangalore,Azad Nagar,12.9559212,77.5566879
Bangalore,Sidedahalli,13.0625424,77.4953754
Bangalore,Srinivas Nagar,12.9363569,77.554129
Bangalore,Vidyapeeta Main,,
Bangalore,Banashankari 3rd Stage Banashankari,12.9366883,77.5488033
Bangalore,Immadihalli Whitefield,12.9685413,77.7558269
Bangalore,Thirupalya Road,12.8172812,77.6695529
Bangalore,Near Bellandur,,
Bangalore,Ragigudda Slum,,
Bangalore,1st Cross,12.9258882,77.5270357
Bangalore,Gopalkrishna Nagar,,
Bangalore,Post Office Road,12.9744567,77.5842384
Bangalore,MS Ramaiah North City Bangalore,13.0400516,77.5573893
Bangalore,Bommasandra Jigani Link Rd,12.81114,77.6634021
Bangalore,Gollahalli Electronic City Road,12.8348726,77.666256
Bangalore,Shirdi Sai nagar,12.969801,77.6303775
Bangalore,9th Main Hongasandra GB Palya Road,,
Bangalore,Kodiyalam Road,,
Bangalore,Ganapathipura,12.8921358,77.5720595
Bangalore,Narayana Reddy Layout,12.9732141,77.6820532
Bangalore,Vijaya Bank Colony Extension,,
Bangalore,Ambalipura,12.9173303,77.667161
Bangalore,Kengeri Hobli,,
Bangalore,Karthik Nagar,12.9693761,77.6996751
Bangalore,RPC layout,12.9609115,77.5358407
Bangalore,Mahalaxmipuram,,
Bangalore,Sector 6 HSR Layout,12.9156177,77.6347321
Bangalore,AECS Layout A Block Singasandra,12.8814296,77.6525387
Bangalore,JCR Layout,12.933134,77.7043284
Bangalore,Kattigenahalli,13.1177735,77.6261222
Bangalore,Kanakanagar,13.0353343,77.6094319
Bangalore,Lakeview Residency,12.9125976,77.6639948
Bangalore,Kasturi Nagar Road,13.0014883,77.661624
Bangalore,Lakkasandra,12.9381829,77.6002563
Bangalore,Kammasandra,13.079198,77.7136366
Bangalore,Chikkajala,13.1679234,77.6372834
Bangalore,MS Ramaiah North City Manayata Tech Park,,
Bangalore,Indira Nagar 1st Stage,12.9776666,77.6364638
Bangalore,Lakkasandra Laljinagar,,
Bangalore,Patteghar Palya Main Road,12.9763305,77.5258159
Bangalore,Aavalahalli,,
Bangalore,Muthyala Nagar,,
Bangalore,Hennur Main Road,13.0228893,77.6309458
Bangalore,Raysandara,,
Bangalore,Konadasapura,13.0441926,77.7566409
Bangalore,Madavara,13.0574214,77.4728055
Bangalore,Doddaballapura,13.2458994,77.5526707
Bangalore,NGEF Layout Sadanandanagar,,
Bangalore,Pottery Town,13.001385,77.6079476
Bangalore,Roopena Agrahara,12.91064,77.6238263
Bangalore,Kitthaganahalli,,
Bangalore,AECS Layout Block C,12.8814296,77.6525387
Bangalore,Guttahalli,13.0004165,77.5803858
Bangalore,Akashnagar B Narayanapura,,
Bangalore,TC Palya Road,13.020102,77.7090994
Bangalore,Thirumalashettyhally,,
Bangalore,Chikkabidarakallu,13.0523616,77.4879154
Bangalore,Soladevanahalli,13.0907444,77.4880563
Bangalore,Arasinakunte,13.0824543,77.4161472
Bangalore,Thimmadahalli,,
Bangalore,Annapoorneshwari Nagar,12.9879478,77.5361198
Bangalore,kalkere Bannerghatta Road,12.8303925,77.5866537
Bangalore,Halasuru,12.9778793,77.6246697
Bangalore,Doddakannalli,12.9082413,77.6948847
Bangalore,2nd Phase JP Nagar,12.9104062,77.5951099
Bangalore,CV Raman Nagar Kaggadasapura,12.9855509,77.668072
Bangalore,Basavanagar,12.9864077,77.7183756
Bangalore,Bharath Nagar Anjana Nagar,,
Bangalore,K.Settihalli,,
Bangalore,Varthur Main Road,12.9402212,77.7473001
Bangalore,Venkateshwara layout,12.9933298,77.4885321
Bangalore,Pillagana Halli,12.8493518,77.5819746
Bangalore,Kadabagere,12.9857708,77.4789451
Bangalore,Thotada Guddadhalli Village,,
Bangalore,Dargajogihalli,,
Bangalore,JP Nagar Phase 2,12.9096941,77.5866067
Bangalore,Hosahalli,12.9660431,77.5414979
Bangalore,Baiyappanahalli Road,13.0013162,77.6393491
Bangalore,Manjunatha Layout Munnekollal,,
Bangalore,Vyalikaval,13.0042636,77.5751704
Bangalore,Brookefield AECS Layout A Block,,
Bangalore,Sultan Palya,12.9642313,77.569735
Bangalore,Vidyamanya Nagar,,
Bangalore,Sinthan Nagar,,
Bangalore,Nayanapanahalli Road,,
Bangalore,Srinivaspur,,
Bangalore,Iggalur,12.781144,77.7014486
Bangalore,Vignana Nagar Bengaluru,13.0705989,77.5867134
Bangalore,Whitefield Hagadur,,
Bangalore,Dasanapura,12.7467724,77.7742876
Bangalore,Kodigehalli Nice Ring Road,,
Bangalore,Lingapura,12.7623143,77.6771375
Bangalore,Hegondanahalli,12.9078438,77.7411592
Bangalore,HRBR 1 Block,,
Bangalore,Neraluru,12.7845589,77.7383327
Bangalore,Dasarahalli Road,12.97459,77.5447121
Bangalore,Kaverappa Layout Bangalore,12.9864576,77.5956391
Bangalore,Tirumalapura,,
Bangalore,Kalkere Main Road,13.0276199,77.6768795
Bangalore,Venugopal Reddy Layout,,
Bangalore,Byadarahalli,12.9779094,77.484086
Bangalore,Madagondahalli,,
Bangalore,Green Woods Layout,13.0584954,77.6263659
Bangalore,Jyoti Nagar,12.9883162,77.6699776
Bangalore,Vishveshwarya Layout,,
Bangalore,ISRO Layout,12.8974283,77.5573828
Bangalore,BSK 3rd Stage,12.8957216,77.5549142
Bangalore,Banashankari Stage III,,
Bangalore,MCECHS layout,13.0725802,77.6152451
Bangalore,MSR Nagar Road Extension,,
Bangalore,Chikkabasavanapura,,
Bangalore,B Narayanapura Road,12.9983185,77.6854248
Bangalore,JAYANAGAR 2ND BLOCK,12.9399039,77.5826382
Bangalore,Byadralli,,
Bangalore,Kanaka Layout,13.0865656,77.6508546
Bangalore,Appareddipalya,,
Bangalore,Ramasandra,12.9405735,77.4638884
Bangalore,lbs nagar,13.0657381,77.6400483
Bangalore,Voderahalli,,
Bangalore,Chinnapanahalli,12.9661219,77.7071156
Bangalore,D Group Layout,12.9777008,77.4987763
Bangalore,Harlur Main Road,12.9058923,77.675465
Bangalore,Virat Nagar,12.9036108,77.6208615
Bangalore,B Narayanapura,12.9980556,77.6848622
Bangalore,Neeladri Investment Layout 6th Main Road,,
Bangalore,TC Palya Main,12.9763666,77.5284996
Bangalore,Hutchins Road,13.0048574,77.6232065
Bangalore,MEI Layout,13.0611892,77.5038993
Bangalore,1st block Kalyan Nagar,,
Bangalore,Chikka Banaswadi Banasawadi,13.0064054,77.6455841
Bangalore,Ananthapura main,13.1143694,77.5692582
Bangalore,KAS Officers Colony,,
Bangalore,Huskur,12.8607674,77.7071019
Bangalore,Chickpete,12.9697837,77.5756901
Bangalore,gattahalli,12.8685628,77.7026913
Bangalore,Bethel Nagar Road,,
Bangalore,Electronics City Phase 1 Doddathoguru,12.8500983,77.660325
Bangalore,Nandi Hills,,
Bangalore,vignan nagar,,
Bangalore,Sarjapur  Road,12.9243414,77.6448784
Bangalore,Ranganathan Colony,,
Bangalore,Bellary Road Hebbal Kempapura,13.041662,77.5899438
Bangalore,Magadi Road,12.975608,77.5553564
Bangalore,Ranka Nagar,12.9922249,77.6156808
Bangalore,Laggere Main Road,12.9978135,77.5222628
Bangalore,Okalipuram,12.9852006,77.5645066
Bangalore,Gangondanahalli,13.0292813,77.4846821
Bangalore,Mohan Kumar Nagar,13.0310241,77.5511385
Bangalore,Kaveri Pura,12.9769861,77.5255041
Bangalore,koramangla 1st block,,
Bangalore,Byraveshwara Industrial Estate,,
Bangalore,Sriranganagar,,
Bangalore,Attibele Industrial Area,12.7812983,77.742266
Bangalore,Chelekare,,
Bangalore,Kommasandra,12.8328533,77.6917222
Bangalore,Badamanavarthekaval,12.8447309,77.5001765
Bangalore,Srinivaspura,,
Bangalore,Magrath Road,12.9704955,77.610006
Bangalore,8th Block Koramangala,12.9287596,77.6287122
Bangalore,Bettahalli,13.0173894,77.4373676
Bangalore,Navodaya Nagar Bangalore,12.8824311,77.5838923
Bangalore,Madhura Nagar,13.0201988,77.569176
Bangalore,Chikkabana Halli,,
Bangalore,Thammenahalli Village,,
Bangalore,SK Garden,13.0045682,77.6069927
Chennai,Ambattur,13.1189668,80.150864
Chennai,Kelambakkam,12.7862487,80.221994
Chennai,Adyar,13.00645,80.2577791
Chennai,Sembakkam,12.9163642,80.1922349
Chennai,Mogappair,13.0835142,80.1840779
Chennai,Choolaimedu,13.0666515,80.230974
Chennai,Medavakkam,12.9202141,80.1872156
Chennai,Vadapalani,13.0503839,80.2117695
Chennai,Perumbakkam,12.9050095,80.1968629
Chennai,Thirumullaivoyal,13.1309288,80.131225
Chennai,Ambattur INDUSTRIAL ESTATE,13.0952439,80.1671663
Chennai,Urapakkam,,
Chennai,Palavakam,,
Chennai,Kolathur,13.1241127,80.2046276
Chennai,Madhanandapuram,,
Chennai,Perungudi,12.9710239,80.2418051
Chennai,Kilpauk,13.0832149,80.2379864
Chennai,Sholinganallur,12.9174426,80.2164902
Chennai,Valasaravakkam,13.0413233,80.1724294
Chennai,Mylapore Devandavakkam,,
Chennai,Ramavaram,,
Chennai,Ayanavaram,13.0946157,80.23541
Chennai,Guduvancheri,12.8439997,80.0603546
Chennai,Kattupakkam,13.0419785,80.1253816
Chennai,Chromepet,12.9575007,80.1435066
Chennai,Vinayagapuram,13.1263166,80.1508413
Chennai,Besant Nagar,12.9996907,80.2682259
Chennai,T Nagar,13.0378289,80.231836
Chennai,West Mambalam,13.0428296,80.2270184
Chennai,Pallikaranai,12.9304748,80.2077692
Chennai,Nanganallur,12.9801242,80.184902
Chennai,Thiruvanmiyur,12.9858948,80.2644215
Chennai,Royapettah,13.0554718,80.2639706
Chennai,Periyamet,,
Chennai,Potheri,,
Chennai,Virugambakkam,13.052264,80.1916925
Chennai,Poonamallee,13.0344253,80.1592048
Chennai,Maduravoyal,13.0601732,80.1665988
Chennai,Perambur,13.1121242,80.245022
Chennai,Velachery,12.9801655,80.2228506
Chennai,Iyappanthangal,13.0365426,80.1346
Chennai,Mugalivakkam,13.0205798,80.1685163
Chennai,Madipakkam,12.9611348,80.2001292
Chennai,Aminjikarai,13.0721399,80.2205453
Chennai,Chetpet,13.0717448,80.2437973
Chennai,Mogappair East,13.0835142,80.1840779
